id,name,cate_id,cate_name,scate_id,scate_name,sale_price,limit_price,unit,spec,supplier_id,supplier_name,status
14208,香雪经典拉面粉贰号25kg/袋,5,米粮类,30,面粉,99.72,100.57,袋,25kg/袋,2,,1
13279,古船八星甄选雪花小麦粉25kg/袋,5,米粮类,30,面粉,99.72,100.57,袋,25kg/袋,2,,1
18213,天云丰红芸豆5kg/袋,5,米粮类,31,杂粮,99.61,100.46,袋,5kg/袋,2,,1
18174,味好美细黑胡椒碎425g/瓶,8,油料类,48,干料类,99.44,102.15,瓶,425g/瓶,2,,1
6308,五得利雪晶小麦粉（七星）25kg/袋,5,米粮类,30,面粉,99.16,100.01,袋,25kg/袋,2,,1
19467,沃隆每日坚果750g/盒,6,其他食材,36,食品零食,99.0,101.7,盒,750g/盒,2,,1
19320,天山红麻辣香锅酱3.5kg/桶,8,油料类,52,汁料类,99.0,101.7,桶,5kg/桶,2,,1
19077,三益真25g葱油花卷800g*8包/箱,1,半成品及制成品,18,速冻面点,99.0,101.7,箱,800g*8包/箱,2,,1
19601,疯狂城薄脆饼干（椒盐排骨味）4kg/箱,6,其他食材,36,食品零食,99.0,101.7,箱,4kg/箱,2,,1
19099,三益真40g椰香玉米饼240g*20包/箱,1,半成品及制成品,18,速冻面点,99.0,101.7,箱,240g*20包/箱,2,,1
6345,河套雪花粉5kg/袋,5,米粮类,30,面粉,98.6,99.44,袋,5kg/袋,2,,1
6324,五得利贰零小麦粉（六星）25kg/袋,5,米粮类,30,面粉,98.04,98.88,袋,25kg/袋,2,,1
18759,海天锦上鲜蒜蓉辣椒酱6.3kg/桶,8,油料类,52,汁料类,98.04,100.72,桶,6.3kg/桶,2,,1
6326,五得利超精小麦粉（六星）25kg/袋,5,米粮类,30,面粉,98.04,98.88,袋,25kg/袋,2,,1
19355,加州原野每日坚果干湿分离装750g/盒,6,其他食材,36,食品零食,97.96,100.63,盒,750g/盒,2,,1
19956,天勤甜糯玉米40根/箱,6,其他食材,53,包装蔬菜,97.9,100.57,箱,40根,2,,1
13268,福临门超精麦芯小麦粉25kg/袋,5,米粮类,30,面粉,97.48,98.31,袋,25kg/袋,2,,1
11677,金龙鱼浓香花生油5L/桶,8,油料类,51,食用油,96.8,99.44,桶,5L/桶,2,,1
19544,老才臣酱豆腐7.2kg/坛,8,油料类,52,汁料类,96.8,99.44,坛,7.2kg/坛,2,,1
18915,古币二八酱5kg/桶,8,油料类,52,汁料类,96.8,99.44,桶,5kg/桶,2,,1
13464,金龙鱼雪花小麦粉（八星）25kg/袋,5,米粮类,30,面粉,96.36,97.18,袋,25kg/袋,2,,1
11692,福临门小榨炒香压榨一级花生油5L/桶,8,油料类,51,食用油,96.25,98.88,桶,5L/桶,2,,1
6319,五得利金特精小麦粉（五星）25kg/袋,5,米粮类,30,面粉,95.8,96.62,袋,25kg/袋,2,,1
11662,鲁花葵花仁油5L/桶,8,油料类,51,食用油,95.7,98.31,桶,5L/桶,2,,1
6313,五得利特精小麦粉（五星）25kg/袋,5,米粮类,30,面粉,94.68,95.49,袋,25kg/袋,2,,1
13269,福临门麦芯通用小麦粉25kg/袋,5,米粮类,30,面粉,94.12,94.92,袋,25kg/袋,2,,1
16055,五得利上白面粉25kg/袋,5,米粮类,30,面粉,94.12,94.92,袋,25kg,2,,1
20080,威虎山松仁500g/袋,6,其他食材,36,食品零食,93.5,96.05,袋,500g/袋,2,,1
18325,彩虹花花干 1*260串 约4斤/箱,4,干货类,26,干货类,93.5,96.05,箱,约4斤/箱,2,,1
18685,味好美番茄沙司10g*600袋/6kg箱,8,油料类,52,汁料类,93.5,96.05,箱,10g*600袋/6kg箱,2,,1
18201,味好美黑胡椒碎453g/瓶,8,油料类,48,干料类,93.5,96.05,瓶,453g/瓶,2,,1
19426,享口福蘑菇包350g*10袋/箱,1,半成品及制成品,18,速冻面点,93.5,96.05,箱,350g*10袋,2,,1
6322,五得利富强小麦粉（三星）25kg/袋,5,米粮类,30,面粉,92.44,93.23,袋,25kg/袋,2,,1
18026,新仙尼蓝莓果馅（果酱）3kg/桶,6,其他食材,34,烘焙食材,92.4,94.92,桶,3kg/桶,2,,1
20525,和晖热狗面包胚60g*6个*16袋/箱,1,半成品及制成品,18,速冻面点,92.4,94.92,箱,60g*6个*16袋/箱,2,,1
13465,金龙鱼超精小麦粉25kg/袋,5,米粮类,30,面粉,91.88,92.66,袋,25kg/袋,2,,1
14207,香雪多用麦芯小麦粉（7星）25kg/袋,5,米粮类,30,面粉,91.88,92.66,袋,25kg/袋,2,,1
19901,海天叉烧酱7.5kg/桶,8,油料类,52,汁料类,91.72,94.22,桶,7.5kg/桶,2,,1
19492,如水蓝莓干460g/桶,6,其他食材,36,食品零食,91.3,93.79,桶,460g/桶,2,,1
11661,鲁花压榨菜籽油5L/桶,8,油料类,51,食用油,91.3,93.79,桶,5L/桶,2,,1
6357,古船富强粉25kg/袋,5,米粮类,30,面粉,90.76,91.53,袋,25kg/袋,2,,1
14206,香雪超精麦芯小麦粉（6星）25kg/袋,5,米粮类,30,面粉,90.76,91.53,袋,25kg/袋,2,,1
19232,小东北火山石烤肠（50根）3.5kg/袋,1,半成品及制成品,17,速冻料理,90.75,93.23,袋,3.5kg/袋,2,,1
18175,味好美细黑胡椒粉425g/瓶,8,油料类,48,干料类,90.09,92.55,瓶,425g/瓶,2,,1
14513,北大荒稻香米稻花香2号（超级符号系列）5kg/袋,5,米粮类,29,大米,89.64,90.4,袋,5kg/袋,2,,1
17738,天云丰荞麦面10kg/袋,5,米粮类,31,杂粮,89.64,90.4,袋,10kg/袋,2,,1
6250,金龙鱼原香稻大米5kg/袋,5,米粮类,29,大米,89.64,90.4,袋,5kg/袋,2,,1
18520,秋然有机大米5kg/袋,5,米粮类,29,大米,89.64,90.4,袋,5kg,2,,1
14739,鲁花玉米油5L/桶,8,油料类,51,食用油,89.1,91.53,桶,5L/桶,2,,1
11660,鲁花压榨特香玉米胚芽油5L/桶,8,油料类,51,食用油,89.1,91.53,桶,5L/桶,2,,1
19243,味林番茄沙司10g*600/袋,8,油料类,52,汁料类,88.94,91.36,袋,10g*600/袋,2,,1
6338,金龙鱼特精高筋小麦粉25kg/袋,5,米粮类,30,面粉,88.52,89.27,袋,25kg/袋,2,,1
17805,三彩定西纯马铃薯宽粉3kg/袋,4,干货类,26,干货类,88.0,90.4,袋,3kg/袋,2,,1
11665,鲁花非转基因浓香大豆油5L/桶,8,油料类,51,食用油,88.0,90.4,桶,5L/桶,2,,1
9359,穆香源精品冻羔羊肉片1kg/袋,7,水产肉类,43,羊肉类,87.87,88.14,袋,1kg/袋,2,,1
16274,亲民有机全麦粉5kg/袋,5,米粮类,30,面粉,87.85,88.59,袋,5kg/袋,2,,1
6341,金龙鱼高精高筋小麦粉（四星）25kg/袋,5,米粮类,30,面粉,87.4,88.14,袋,25kg/袋,2,,1
6335,金沙河馒头用3A小麦粉25kg/袋,5,米粮类,30,面粉,87.4,88.14,袋,25kg/袋,2,,1
18004,天云丰红皮花生5kg/袋,5,米粮类,31,杂粮,87.4,88.14,袋,5kg/袋,2,,1
20437,晋之坊去皮花生米5kg/袋,5,米粮类,31,杂粮,87.4,88.14,袋,5kg/袋,2,,1
20393,晋之坊薏米5kg/袋,5,米粮类,31,杂粮,87.4,88.14,袋,5kg/袋,2,,1
17709,福成A腹肉条丁,7,水产肉类,40,牛肉类,87.3,87.58,斤,散装,2,,1
18104,德芙巧克力榛子仁43g*12块/盒,6,其他食材,36,食品零食,87.12,89.5,盒,43g*12块/盒,2,,1
18107,德芙巧克力丝滑牛奶味43g*12块/盒,6,其他食材,36,食品零食,87.12,89.5,盒,43g*12块/盒,2,,1
10620,鹏程鲜去脆骨精选黑猪肋排块,7,水产肉类,44,猪肉类,86.74,87.01,斤,散装,2,,1
10597,鹏程黑猪肋排块去脆骨,7,水产肉类,44,猪肉类,86.74,87.01,斤,散装,2,,1
6359,古船超级雪花粉25kg/袋,5,米粮类,30,面粉,86.28,87.01,袋,25kg/袋,2,,1
6355,古船高筋小麦粉25kg/袋,5,米粮类,30,面粉,86.28,87.01,袋,25kg/袋,2,,1
14204,香雪油条粉25kg/袋,5,米粮类,30,面粉,86.28,87.01,袋,25kg/袋,2,,1
14203,香雪麦纯富强粉25kg/袋,5,米粮类,30,面粉,86.28,87.01,袋,25kg/袋,2,,1
18907,皇冠丹麦曲奇750g/盒,6,其他食材,36,食品零食,86.13,88.48,盒,750g/盒,2,,1
19410,杜克牧场黑椒牛肉饼（汉堡饼）2.8kg/袋,1,半成品及制成品,17,速冻料理,85.8,88.14,袋,2.8kg/袋,2,,1
18843,定西干宽粉3kg/袋,4,干货类,26,干货类,85.8,88.14,袋,3kg,2,,1
2286,德青源A级鲜鸡蛋礼盒3kg/盒,3,蛋奶类,22,蛋类,85.8,88.14,盒,3kg/盒,2,,1
20435,晋之坊绿豆5kg/袋,5,米粮类,31,杂粮,85.24,85.96,袋,5kg/袋,2,,1
18062,晋之坊花生米5kg/袋,5,米粮类,31,杂粮,85.16,85.88,袋,5kg/袋,2,,1
20413,天云丰熟黄豆面5kg/袋,5,米粮类,31,杂粮,85.16,85.88,袋,5kg/袋,2,,1
8993,福成腹肉肥牛片850g/袋,7,水产肉类,40,牛肉类,84.26,84.52,袋,850g/袋,2,,1
6360,古船标准粉25kg/袋,5,米粮类,30,面粉,84.04,84.75,袋,25kg/袋,2,,1
14205,香雪特精麦芯小麦粉（5星）25kg/袋,5,米粮类,30,面粉,84.04,84.75,袋,25kg/袋,2,,1
18596,天云丰脱皮花生5kg/袋,5,米粮类,31,杂粮,84.04,84.75,袋,5kg/袋,2,,1
9082,六和精制鸭腿（L）10kg/箱,7,水产肉类,41,禽肉类,83.92,84.19,箱,10kg/箱,2,,1
17711,双帆豆皮结5kg/箱,1,半成品及制成品,11,豆制品,83.6,85.88,箱,5kg/箱,2,,1
18903,三只松鼠每日坚果750g/盒,6,其他食材,36,食品零食,83.38,85.65,盒,750g/盒,2,,1
19109,惠发面筋串1.35kg*8包/箱,1,半成品及制成品,17,速冻料理,83.37,85.64,箱,1.35kg*8包/箱(118-120),2,,1
14392,卓宸精品冻肥牛片1kg/袋,7,水产肉类,40,牛肉类,83.36,83.62,袋,1kg/袋,2,,1
14395,卓宸精品冻羔羊肉片1kg/袋,7,水产肉类,43,羊肉类,83.36,83.62,袋,1kg/袋,2,,1
18724,鹃城红油郫县豆瓣酱6kg/桶,8,油料类,52,汁料类,83.23,85.5,桶,6kg/桶,2,,1
19321,天山红小磨芝麻酱5kg/桶,8,油料类,52,汁料类,82.5,84.75,桶,5kg/桶,2,,1
20570,健士牛肉方火腿2kg/块,1,半成品及制成品,54,半成品,82.5,84.75,块,2kg/块,2,,1
9432,福成鲜牛腩丁1kg/袋,7,水产肉类,40,牛肉类,82.23,82.49,袋,1kg/袋,2,,1
19773,丹丹红油郫县豆瓣酱6KG/桶,8,油料类,39,汁料类,81.4,83.62,桶,6KG/桶,2,,1
14317,正大鲜鸡蛋60枚3.66kg/盒,3,蛋奶类,22,蛋类,81.4,83.62,盒,3.66kg/盒,2,,1
9433,福成冻肥牛片1kg/袋,7,水产肉类,40,牛肉类,81.11,81.36,袋,1kg/袋,2,,1
9015,福成冻羊肉片1kg/袋,7,水产肉类,43,羊肉类,81.11,81.36,袋,1kg/袋,2,,1
9431,穆香源精品冻肥牛片1kg/袋,7,水产肉类,40,牛肉类,81.11,81.36,袋,1kg/袋,2,,1
19806,文掌柜辣椒段2.5Kg/袋,8,油料类,48,干料类,80.85,83.06,袋,2.5Kg/袋,2,,1
6267,古船长粒香米5kg/袋,5,米粮类,29,大米,80.68,81.36,袋,5kg/袋,2,,1
17880,帝王宴白玉米40根/箱,6,其他食材,53,包装蔬菜,80.3,82.49,箱,40根/箱,2,,1
17734,晋之坊红小豆5kg/袋,5,米粮类,31,杂粮,80.0,80.68,袋,5kg/袋,2,,1
16932,恒享小海海白虾（30/40）1.4kg/盒,7,水产肉类,42,水产类,79.98,80.23,盒,1.4kg/盒,2,,1
9430,月盛斋冻牛腩块1kg/袋,7,水产肉类,40,牛肉类,79.53,79.78,袋,1kg/袋,2,,1
18654,天云丰粗玉米糁10kg/袋,5,米粮类,31,杂粮,79.22,79.89,袋,10kg/袋,2,,1
19980,天云丰玉米面10kg/袋,5,米粮类,31,杂粮,79.22,79.89,袋,10kg/袋,2,,1
13945,三元72℃鲜优选鲜牛乳240ml*20瓶/箱,3,蛋奶类,23,低温奶,79.2,81.36,箱,240ml*20瓶/箱,2,,1
19614,太平苏打饼干（奶盐）100g*24/箱,6,其他食材,36,食品零食,79.2,81.36,箱,100g*24/箱,2,,1
6268,古船原香稻大米（稻花香2号）5kg/袋,5,米粮类,29,大米,78.83,79.5,袋,5kg/袋,2,,1
18894,百利纯正蛋黄酱3L/桶,8,油料类,52,汁料类,78.54,80.68,桶,3L/桶,2,,1
20115,家乐鸡粉2kg/桶,8,油料类,48,干料类,78.54,80.68,桶,2kg/桶,2,,1
20403,天云丰绿豆面10kg/袋,5,米粮类,31,杂粮,78.44,79.1,袋,10kg/袋,2,,1
20450,天云丰小薏米5kg/袋,5,米粮类,31,杂粮,78.44,79.1,袋,5kg/袋,2,,1
17739,天云丰小米面10kg/袋,5,米粮类,31,杂粮,78.44,79.1,袋,10kg/袋,2,,1
11700,多力葵花籽油5L/桶,8,油料类,51,食用油,78.23,80.37,桶,5L/桶,2,,1
20352,如水原味扁桃仁450g/罐,6,其他食材,36,食品零食,78.1,80.23,罐,450g/罐,2,,1
20155,天禾照烧汁1.8L/桶,8,油料类,52,汁料类,77.89,80.02,桶,1.8L/桶,2,,1
17730,晋之坊白芸豆2.5kg/袋,5,米粮类,31,杂粮,77.65,78.31,袋,2.5kg/袋,2,,1
20329,北土风车超级生粉5kg/袋,8,油料类,48,干料类,77.57,79.69,袋,5kg/袋,2,,1
18243,荷美尔惠选方火腿片2kg/袋,1,半成品及制成品,17,速冻料理,77.34,79.45,袋,2kg/袋,2,,1
11676,金龙鱼玉米胚芽油5L/桶,8,油料类,51,食用油,77.0,79.1,桶,5L/桶,2,,1
20533,亚洲渔港好多虾全虾排24片1.68kg/盒,1,半成品及制成品,17,速冻料理,77.0,79.1,盒,1.68kg/盒,2,,1
18994,正大速冻板面（宽面）10kg/箱,1,半成品及制成品,18,速冻面点,77.0,79.1,箱,10kg/箱,2,,1
11678,金龙鱼葵花籽油5L/桶,8,油料类,51,食用油,77.0,79.1,桶,5L/桶,2,,1
19241,正大速冻刀削面10kg/箱,1,半成品及制成品,18,速冻面点,77.0,79.1,箱,10kg/箱,2,,1
18611,亿麦琳香菇1kg/袋,4,干货类,26,干货类,77.0,79.1,袋,1kg/袋,2,,1
2311,三元课间常温酸奶200g*24盒/箱,3,蛋奶类,21,常温奶,77.0,79.1,箱,200g*24盒/箱,2,,1
18943,正大速冻板面（细面）10kg/箱,1,半成品及制成品,18,速冻面点,77.0,79.1,箱,10kg/箱,2,,1
9999,穆香源鲜羊腰,7,水产肉类,43,羊肉类,76.88,77.12,斤,散装,2,,1
13259,福成冻牛腩1kg/袋,7,水产肉类,40,牛肉类,76.6,76.84,袋,1kg/袋,2,,1
16965,恒享小海海白虾（40/50）1.4kg/盒,7,水产肉类,42,水产类,76.6,76.84,盒,1.4kg/盒,2,,1
19825,五丰黎红花椒油1.8L/桶,8,油料类,52,汁料类,76.56,78.65,桶,1.8L/桶,2,,1
14476,福临门五常大米5kg/袋,5,米粮类,29,大米,76.19,76.84,袋,5kg/袋,2,,1
20429,天云丰脱皮绿豆5kg/袋,5,米粮类,31,杂粮,76.19,76.84,袋,5kg/袋,2,,1
17764,天云丰白芸豆2.5kg/袋,5,米粮类,31,杂粮,76.19,76.84,袋,2.5kg/袋,2,,1
18550,天云丰大花生5kg/袋,5,米粮类,31,杂粮,76.19,76.84,袋,5kg/袋,2,,1
18189,天云丰五谷杂粮3.15kg/盒,5,米粮类,31,杂粮,76.19,76.84,盒,3.15kg/盒,2,,1
13281,古船有机五常大米5星（古船定制）5kg,5,米粮类,29,大米,76.19,76.84,袋,5kg/袋,2,,1
20058,天云丰绿豆5kg/袋,5,米粮类,31,杂粮,76.19,76.84,袋,5kg/袋,2,,1
9109,六和半片鸭9.5kg/箱,7,水产肉类,41,禽肉类,76.15,76.39,箱,9.5kg/箱,2,,1
19636,古币纯芝麻酱2.5KG/桶,8,油料类,39,汁料类,75.9,77.97,桶,2.5KG/桶,2,,1
15400,兴达鸭边腿7kg/箱,7,水产肉类,41,禽肉类,75.7,75.94,箱,7kg/箱,2,,1
17951,京日红豆沙5kg/袋,6,其他食材,34,烘焙食材,75.69,77.76,袋,5kg/袋,2,,1
9084,六和单冻鸭翅根（L）10kg/箱,7,水产肉类,41,禽肉类,75.36,75.6,箱,10kg/箱,2,,1
11682,金龙鱼非转基因黄金比例食用植物调和油5L/桶,8,油料类,51,食用油,75.35,77.41,桶,5L/桶,2,,1
13944,三元及第学生风味酸乳100g*72杯/箱,3,蛋奶类,23,低温奶,75.24,77.29,箱,100g*72杯/箱,2,,1
18729,金锣精制猪油2.5kg/桶,8,油料类,51,食用油,74.81,76.85,桶,2.5kg/桶,2,,1
19632,李锦记锦珍叉烧酱3.7kg/桶,8,油料类,39,汁料类,74.8,76.84,桶,3.7kg/桶,2,,1
19497,如水小山核桃仁160g/桶,6,其他食材,36,食品零食,74.8,76.84,桶,160g/桶,2,,1
19723,家乐黄汁粉调味料800G/瓶,8,油料类,39,汁料类,74.8,76.84,瓶,800G/瓶,2,,1
19891,海天海鲜酱7kg/桶,8,油料类,52,汁料类,74.64,76.67,桶,7kg/桶,2,,1
14493,兴达鸭肝1kg*12袋/箱,7,水产肉类,41,禽肉类,74.35,74.58,箱,1kg*12袋/箱,2,,1
16962,恒享小海海白虾（50/60）1.4kg/盒,7,水产肉类,42,水产类,74.35,74.58,盒,1.4kg/盒,2,,1
20324,争王牌黑胡椒碎430g/瓶,8,油料类,48,干料类,74.25,76.28,瓶,430g/瓶,2,,1
19604,王致和混合花生芝麻酱2.5kg/桶,8,油料类,52,汁料类,72.96,74.95,桶,2.5kg/桶,2,,1
6242,十月稻田五常大米5kg/袋,5,米粮类,29,大米,72.83,73.45,袋,5kg/袋,2,,1
20399,天云丰黄豆面10kg/袋,5,米粮类,31,杂粮,72.83,73.45,袋,10kg/袋,2,,1
19915,金章黑松露调味酱180g/瓶,8,油料类,52,汁料类,72.77,74.75,瓶,180g/瓶,2,,1
18124,安佳奶油奶酪1kg/盒,6,其他食材,34,烘焙食材,72.66,74.64,盒,1kg/盒,2,,1
9560,福成冰鲜牛里脊（S）,7,水产肉类,40,牛肉类,72.66,72.89,斤,散装,2,,1
18916,古船古币混合麻酱2.5kg/桶,8,油料类,52,汁料类,72.6,74.58,桶,2.5kg/桶,2,,1
11693,福临门葵花籽油5L/桶,8,油料类,51,食用油,72.6,74.58,桶,5L/桶,2,,1
13352,华都冻腿软骨2kg/袋,7,水产肉类,41,禽肉类,72.32,72.55,袋,2kg/袋,2,,1
19695,海多味拌饭海苔500g/袋,6,其他食材,36,食品零食,72.16,74.13,袋,500g,2,,1
19849,海天柱侯酱6.5kg/桶,8,油料类,52,汁料类,72.11,74.07,桶,6.5kg/桶,2,,1
18217,亿麦琳榛蘑500g/袋,4,干货类,26,干货类,71.5,73.45,袋,500g/袋,2,,1
14556,三元梦幻盖极致A2纯牛奶（大A2）250ml*12盒/提,3,蛋奶类,21,常温奶,71.5,73.45,提,250ml*12盒/提,2,,1
11674,金龙鱼至臻礼遇玉米油5L/桶,8,油料类,51,食用油,71.5,73.45,桶,5L/桶,2,,1
6234,中垦飨味堂稻花香2号5kg/袋,5,米粮类,29,大米,71.3,71.9,袋,5kg/袋,2,,1
2304,三元风味发酵乳配餐杯100g*72杯/箱,3,蛋奶类,23,低温奶,71.28,73.22,箱,100g*72杯/箱,2,,1
17887,亚洲渔港汉堡虾排1.68kg/盒,1,半成品及制成品,17,速冻料理,71.06,73,盒,1.68kg/盒,2,,1
9556,福成鲜金钱腱,7,水产肉类,40,牛肉类,70.97,71.19,斤,散装,2,,1
6237,玉芙蓉泰国香米5kg/袋,5,米粮类,29,大米,70.96,71.56,袋,5kg/袋,2,,1
18686,山西水塔陈醋420ml*15瓶/箱,8,油料类,52,汁料类,70.81,72.74,箱,420ml*15瓶/箱,2,,1
6260,金龙鱼稻花香米5kg/袋,5,米粮类,29,大米,70.59,71.19,袋,5kg/袋,2,,1
19667,昭香园海苔肉松1kg/袋,6,其他食材,34,烘焙食材,70.51,72.43,袋,1kg/袋,2,,1
17768,美极奶油蘑菇汤料900g/袋,8,油料类,48,干料类,69.3,71.19,袋,900g/袋,2,,1
19951,雄福康精品玉米段10kg/件,6,其他食材,53,包装蔬菜,69.3,71.19,件,10kg/件,2,,1
18740,家乐和味烧汁调味料2.5kg/桶,8,油料类,52,汁料类,69.3,71.19,桶,2.5kg/桶,2,,1
19671,恰恰小黄袋纯粹坚果280g（20g*14袋）/盒,6,其他食材,36,食品零食,69.3,71.19,盒,280g（20g*14袋）/盒,2,,1
19548,白玉豆泡3kg/袋,1,半成品及制成品,11,豆制品,68.97,70.85,袋,3kg/袋,2,,1
18522,白玉三角豆泡3kg/袋,1,半成品及制成品,11,豆制品,68.97,70.85,袋,3kg/袋,2,,1
11696,福临门非转基因压榨玉米油5L/桶,8,油料类,51,食用油,68.75,70.63,桶,5L/桶,2,,1
17954,金特利糖粉5kg/袋,6,其他食材,34,烘焙食材,68.75,70.63,袋,5kg/袋,2,,1
2172,三元学生有机纯牛奶（新升级）200ml*24盒/箱,3,蛋奶类,21,常温奶,68.64,70.51,箱,200ml*24盒/箱,2,,1
18824,如水开心果350g/罐,6,其他食材,36,食品零食,68.2,70.06,罐,350g/罐,2,,1
19539,尚选那么大翅根2.5kg/袋,1,半成品及制成品,17,速冻料理,68.2,70.06,袋,2.5kg/袋,2,,1
19644,加州原野佟鲜农场夏威夷果仁260g/罐,6,其他食材,36,食品零食,67.65,69.5,罐,260g/罐,2,,1
18831,加州原野夏威夷果仁268g/瓶,6,其他食材,36,食品零食,67.65,69.5,瓶,268g/瓶,2,,1
9107,六和精制鸭边腿9.5kg/箱,7,水产肉类,41,禽肉类,67.59,67.8,箱,9.5kg/箱,2,,1
11671,九三非转基因一级大豆油5L/桶,8,油料类,51,食用油,67.57,69.42,桶,5L/桶,2,,1
20422,天云丰红小豆5kg/袋,5,米粮类,31,杂粮,67.23,67.8,袋,5kg/袋,2,,1
18188,绿粮沧白芸豆2kg/袋,5,米粮类,31,杂粮,67.23,67.8,袋,2kg/袋,2,,1
20181,香君悦混合芝麻酱3.5kg/桶,8,油料类,52,汁料类,66.99,68.82,桶,3.5kg/桶,2,,1
18715,牛头牌红葱香酱737g/桶,8,油料类,52,汁料类,66.99,68.82,桶,737g/桶,2,,1
18149,味好美花椒粉410g/瓶,8,油料类,48,干料类,66.99,68.82,瓶,410g/瓶,2,,1
19341,加州原野原味混合坚果仁450g/罐,6,其他食材,36,食品零食,66.0,67.8,罐,450g/罐,2,,1
18990,洽洽六禧每日坚果15g*50袋/包,6,其他食材,36,食品零食,66.0,67.8,包,15g*50袋/包,2,,1
18165,洽洽蓝袋坚果12g*50袋/包,6,其他食材,36,食品零食,66.0,67.8,包,12g*50袋/包,2,,1
19500,如水紫皮腰果360g/桶,6,其他食材,36,食品零食,66.0,67.8,桶,360g/桶,2,,1
18212,洽洽黄袋坚果12g*50袋/包,6,其他食材,36,食品零食,66.0,67.8,包,12g*50袋/包,2,,1
18829,加州原野腰果仁450g/桶,6,其他食材,36,食品零食,66.0,67.8,桶,450g/桶,2,,1
18032,马大姐厨坊豆皮5kg/袋,1,半成品及制成品,11,豆制品,66.0,67.8,袋,5kg/袋,2,,1
19024,海天蒸鱼豉油4.9L/桶,8,油料类,52,汁料类,65.78,67.57,桶,4.9L/桶,2,,1
18655,天云丰燕麦片10kg/袋,5,米粮类,31,杂粮,65.66,66.22,袋,10kg/袋,2,,1
17940,鲁樱油豆沙5kg/袋,6,其他食材,34,烘焙食材,65.66,67.45,袋,5kg/袋,2,,1
11698,福临门非转基因纯香菜籽油5L/桶,8,油料类,51,食用油,65.45,67.24,桶,5L/桶,2,,1
19120,海天黄豆酱6kg/桶,8,油料类,52,汁料类,65.15,66.93,桶,6kg/桶,2,,1
2228,蒙牛特仑苏有机纯牛奶3.8g蛋白质250ml*10盒/提,3,蛋奶类,21,常温奶,64.9,66.67,提,250ml*10盒/提,2,,1
19466,沃隆成长每日坚果15g*50袋/包,6,其他食材,36,食品零食,64.9,66.67,包,15g*50袋/包,2,,1
18481,正大奥尔良琵琶腿2.5kg/袋,1,半成品及制成品,17,速冻料理,64.9,66.67,袋,2.5kg/袋,2,,1
20100,太古优级白砂糖5g*424包/袋,8,油料类,48,干料类,64.79,66.56,袋,5g*424包/袋,2,,1
20343,味好美椒盐660g/瓶,8,油料类,48,干料类,64.71,66.48,瓶,660g/瓶,2,,1
18148,好侍爪哇风味咖喱970g/盒,8,油料类,48,干料类,64.68,66.44,盒,970g/盒,2,,1
17995,朱师傅巧克力豆1kg/桶,6,其他食材,34,烘焙食材,64.68,66.44,桶,1kg/桶,2,,1
19890,海天海鲜酱油4.9L/桶,8,油料类,52,汁料类,64.52,66.27,桶,4.9L/桶,2,,1
18009,朱师傅防潮可可粉500g/桶,6,其他食材,34,烘焙食材,64.37,66.13,桶,500g/桶,2,,1
19746,山西沁州黄小米2kg/袋,5,米粮类,31,杂粮,63.87,64.41,袋,2kg/袋,2,,1
19121,东古酱油（一品鲜）5L/桶,8,油料类,52,汁料类,63.8,65.54,桶,5L/桶,2,,1
18193,名优特产鹿茸菇500g/袋,4,干货类,26,干货类,63.58,65.31,袋,500g/袋,2,,1
17942,昭香园原味拔丝肉松1kg/袋,6,其他食材,34,烘焙食材,63.53,65.26,袋,1kg/袋,2,,1
9592,穆香源鲜金钱腱块,7,水产肉类,40,牛肉类,63.22,63.42,斤,散装,2,,1
9060,六和鸡膝软骨2kg/袋,7,水产肉类,41,禽肉类,63.08,63.28,袋,2kg/袋,2,,1
19763,沁州黄小米2.5kg/袋,5,米粮类,31,杂粮,62.75,63.28,袋,2.5kg/袋,2,,1
11669,鲁花5s压榨一级花生油1.8L/桶,8,油料类,51,食用油,62.7,64.41,桶,1.8L/桶,2,,1
18778,康师傅红烧牛肉面106g*24袋/箱,6,其他食材,36,食品零食,62.7,64.41,箱,106g*24袋/箱,2,,1
19942,金果园松子仁250g/袋,6,其他食材,36,食品零食,62.37,64.07,袋,250g/袋,2,,1
17731,晋之坊白芝麻2.5kg/袋,5,米粮类,31,杂粮,62.36,62.88,袋,2.5kg/袋,2,,1
20123,家乐浓缩鸡汁1kg/瓶,8,油料类,52,汁料类,62.14,63.83,瓶,1kg/瓶,2,,1
9659,穆香源冻金钱腱,7,水产肉类,40,牛肉类,62.09,62.29,斤,散装,2,,1
9647,穆香源鲜金钱腱,7,水产肉类,40,牛肉类,62.09,62.29,斤,散装,2,,1
9027,华都单冻翅中1kg/袋,7,水产肉类,41,禽肉类,61.96,62.15,袋,1kg/袋,2,,1
9577,窦店益生鲜金钱腱块,7,水产肉类,40,牛肉类,61.96,62.15,斤,散装,2,,1
19351,北冰洋100%NFC苹果汁125ml*36盒/箱,6,其他食材,37,水饮类,61.78,63.46,箱,125ml*36盒/箱,2,,1
19350,北冰洋100%NFC桔汁125ml*36盒/箱,6,其他食材,37,水饮类,61.78,63.46,箱,125ml*36盒/箱,2,,1
18489,天云丰黑米面10kg/袋,5,米粮类,31,杂粮,61.63,62.15,袋,10kg/袋,2,,1
18288,天云丰大薏米5kg/袋,5,米粮类,31,杂粮,61.63,62.15,袋,5kg/袋,2,,1
